,sequence,labels,scores
2443,if the electric appliance that are up to dollar 100 are making bad espresso then why not buy a macchinetta,"['usability', 'not usability', 'video']","[0.6907218098640442, 0.16749635338783264, 0.14178183674812317]"
2444,james very informative video thank you what do you think of the illy espresso capsule paired with the retro francis francis machine,"['video', 'usability', 'not usability']","[0.8954532146453857, 0.10104884952306747, 0.00349791394546628]"
2445,would love your opinion on the lower end delonghi bean to cup machine,"['usability', 'video', 'not usability']","[0.7496599555015564, 0.20122265815734863, 0.04911735653877258]"
2446,will you ever review capsule based espresso machine,"['usability', 'video', 'not usability']","[0.7947208285331726, 0.1420312076807022, 0.0632479339838028]"
2447,finalmentte,"['video', 'usability', 'not usability']","[0.43966954946517944, 0.39874202013015747, 0.16158843040466309]"
2448,i have the mr coffee caf barista dollar180 the milk drink are pretty good but the straight espresso is really finicky and come out horrendously sour 1 3 of the time i have tried grinding my own buying espresso ground and messing with dosage and tamping it come with one of those plastic tamper scoop too i also can not tell if it is a pressurized basket there is a rubber gasket inside but the bottom ha a removable plastic ring for cleaning if you could dissect a mr coffee machine it would be a good video for those of u who are can spend a little more to dip our toe into espresso but can not commit to dollar500 of equipment,"['video', 'usability', 'not usability']","[0.676134467124939, 0.20505200326442719, 0.11881351470947266]"
2449,this is great i have had a delonghi ec155 for a few year now back then it wa pressurized a well but i cut the handle bottom off and replaced the portafilter with a 15g regular one and it pull very similar to the one you have there i am looking to upgrade and am very interested in your next video where you look at what the minimum for great espresso is thanks so much and can not wait,"['usability', 'video', 'not usability']","[0.669009804725647, 0.3157694339752197, 0.015220744535326958]"
2450,i did the same with my delonghi and worked quite well the main problem wa the size of the basket that it could only hold 14g,"['usability', 'video', 'not usability']","[0.8770294785499573, 0.0961725041270256, 0.026798047125339508]"
2451,flair espresso might be the closest budget with decent result,"['usability', 'video', 'not usability']","[0.6303933262825012, 0.2815101742744446, 0.08809652179479599]"
2452,i have been on the fence about buying an espresso machine at home but i think i am better off just making simple pour over coffee at home and leaving the espresso to the professional at my local coffee shop,"['usability', 'video', 'not usability']","[0.7561511397361755, 0.12247347086668015, 0.12137538194656372]"
2453,my question is if i only need a machine for milk drink is a budget unit capable of making good espresso but not great espresso perfectly adequate for my need,"['usability', 'not usability', 'video']","[0.751619279384613, 0.16441817581653595, 0.08396251499652863]"
2454,can you review flair espresso and any hand powered machine below 300 pound i use flair in my shop idk if it proper,"['usability', 'not usability', 'video']","[0.8111485838890076, 0.10088217258453369, 0.08796925097703934]"
2455,thanks for the video james it is nice to have someone who is not paid to rattle off a false review,"['video', 'usability', 'not usability']","[0.9072646498680115, 0.0589422881603241, 0.03379301354289055]"
2456,james please could you test if these machine are good to froth milk all of them seem yo have that feature perhaps that might be a slightly redeeming factor for them,"['usability', 'video', 'not usability']","[0.4735887348651886, 0.36426201462745667, 0.16214922070503235]"
2457,i wonder if designer of these machine ever actually made an espresso in their life i am not talking about temperature and pressure control those are expensive to build properly but all those totally unergonomic decision which could be made better at the same price,"['not usability', 'usability', 'video']","[0.8081387877464294, 0.1389884203672409, 0.052872851490974426]"
2458,james this is a great way of educating the public so that people avoid falling into the trap of buying cheap good and then being extremely disappointed thank you and looking forward to seeing another video on machine maybe in the gbp300 gbp500 range,"['video', 'usability', 'not usability']","[0.6983934640884399, 0.23793162405490875, 0.0636749267578125]"
2459,i have been dying for a video about an inexpensive espresso machine looking forward to that,"['video', 'usability', 'not usability']","[0.7649658918380737, 0.21897034347057343, 0.01606372371315956]"
2460,i would really like to see that bare minimum espresso machine you talked about,"['usability', 'not usability', 'video']","[0.5975928902626038, 0.3035537302494049, 0.09885331243276596]"
2461,please review nespresso machine and coffee i do not think you have done it yet a i can not find any,"['not usability', 'usability', 'video']","[0.5754245519638062, 0.34046417474746704, 0.08411125838756561]"
2462,breville barista express is the,"['usability', 'video', 'not usability']","[0.656610906124115, 0.26331427693367004, 0.08007480949163437]"
2463,it make me sad that this wa made in the first place thanks jeff that line had me dying,"['video', 'not usability', 'usability']","[0.4401206076145172, 0.31183475255966187, 0.24804462492465973]"
2464,say barista express a a minimum espresso machine then buy a decent grinder,"['usability', 'video', 'not usability']","[0.8211098313331604, 0.09775950759649277, 0.08113065361976624]"
2465,under gbp200 please de longhi dedica style,"['usability', 'video', 'not usability']","[0.6337954998016357, 0.2206156998872757, 0.14558881521224976]"
2466,hi james my first and unfortunately still current machine is the delonghi ecp33 21 that i bought for exactly gbp100 a few year ago terrible choice yes but i did not know what i wa getting into so i wanted to learn the basic skill instead of going head first and grab the best equipment of course the first thing i immediately realised after the purchase wa how hard it is to get the grind consistency i want using a blade grinder so i bought an entry level grinder called graef cm702 for another gbp100 soon after i also found a gbp8 non pressurized basket that fit the 51mm portafilter although i needed to unscrew the plastic inside after that i finally had some satisfaction pulling good shot unassisted by the pressurised basket but it did not take long before the inconsistency of the tool started to become a wall and i never found the reason nor courage to explore beyond the lavazzas and sicals of espresso bean because the shot i wa pulling were too inconsistent i would probably waste about 40percent of the bag just from bad shot and adjustment dial in do not seem to be relevant for very long and the constant troubleshooting process becomes exhausting after a while it is funny that i am most passionate about espresso but always found simpler happier experience with pourovers and french press my first brew wa the floral fruity fresh panama boquete via a v60 which note i still reminisce up to this day so i am looking forward to your next buyer is guide video especially at the gbp300 gbp400 range one of the machine upgrade i have been eyeing for a deal on for a long time is the lelit anna pl41lem pl41tem boiler conventional steam wand never quite liked the cappucino modern style frother the end froth seems to be too airy and especially the one that came with my machine is a pain in the arse to clean you have to take it apart and scrub them everytime because the milk get stuck in weird corner and the wall in the frother even after you flushed it sexy lever switch clean look comfortably sized pid for the tem variant and seems like a robust little machine go for euros430 but stock seems to not always be available p s if you have actually read this i might a well go ahead and get a few question in 1 thermoblock v boiler is it really worth the price difference i found a dual thermoblock machine that go for around gbp550 just above the pricepoint for entry level boiler machine with no immediately obvious shortcoming and wa wondering if the convenience and price outweighs the difference in feature and quality anyway 2 are those built in grinder in espresso machine actually any good is the difference in grind quality worth the space saving and the price 3 am i crazy or bean from the same bag really do need grind adjustment a they lose freshness i already suspect my 40 grind setting too cheap to be true grinder but it seems to work great for a few day then need a step up or two to get the same grind profile i am conflicted on whether it is something i have to be personally mindful of or is it time for an upgrade 4 what do you think about the moisture buildup for frozen bean i find that moisture build up even after double bagging my bean with zipbags,"['usability', 'video', 'not usability']","[0.42781487107276917, 0.3716549575328827, 0.20053015649318695]"
