,sequence,labels,scores
1146,dude,"['video', 'usability', 'not usability']","[0.48144516348838806, 0.30534592270851135, 0.213208869099617]"
1147,my light is still flashing after descaling my nespresso coffee machine any tip to get it out,"['video', 'usability', 'not usability']","[0.3916079103946686, 0.3557605445384979, 0.2526315450668335]"
1148,nespresso i live in northern ireland i have described my mashine twice and the light is still on,"['usability', 'video', 'not usability']","[0.6265031695365906, 0.28380081057548523, 0.08969602733850479]"
1149,hello could you please indicate your country of living so we might better assist you,"['usability', 'video', 'not usability']","[0.5838346481323242, 0.22858819365501404, 0.18757720291614532]"
1150,can i do it without the cleaning thing,"['usability', 'video', 'not usability']","[0.7857909202575684, 0.12203135341405869, 0.09217779338359833]"
1151,we recommend following the descaling process a is to ensure proper machine maintenance and functionality,"['usability', 'video', 'not usability']","[0.6547505855560303, 0.22942161560058594, 0.11582784354686737]"
1152,estimados clientes y clientas de nespresso le aconsejo tengan en cuenta la calidad de servicio y postventa que ofrece la marca hay cafeteras cuyas m quinas tienen fallos el ctricos que se bloquean cuando se introduce la c psula desde el servicio t cnico de nespresso tienen detectada la incidencia pero no se hacen responsables absolutamente de nada no ofrecen ninguna soluci n ni teniendo una fidelidad a la marca de m s de 15 a o y much simo dinero invertido en ellos entre diferentes m quinas y c psulas compradas valoren ustedes mismos,"['not usability', 'usability', 'video']","[0.5125206112861633, 0.4077358543872833, 0.07974351197481155]"
1153,buenos d a maite sentimos su experiencia con el funcionamiento de la m quina nespresso para revisar su caso personalmente no puede enviar un mensaje incluyendo sus datos de contacto muchas gracias y un saludo,"['usability', 'not usability', 'video']","[0.5136774778366089, 0.35083967447280884, 0.13548286259174347]"
1154,after 2 hour nothing happened still need descaling help please,"['not usability', 'usability', 'video']","[0.7623302936553955, 0.15161563456058502, 0.08605404943227768]"
1155,hi valeri a nespresso is not present in bulgaria today we regret not being able to provide after sale service please write u directly at wcp nespresso com for any assistance we would be glad to help thank you,"['not usability', 'usability', 'video']","[0.4168975055217743, 0.3744301199913025, 0.20867237448692322]"
1156,nespresso hi i live in bulgaria,"['usability', 'video', 'not usability']","[0.46431171894073486, 0.3586937189102173, 0.17699451744556427]"
1157,hello could you please indicate your country of living so that we could assist you,"['usability', 'video', 'not usability']","[0.6314238905906677, 0.20683149993419647, 0.161744624376297]"
1158,i do not have descaling solution what should i use vinegar,"['usability', 'not usability', 'video']","[0.49250534176826477, 0.29623204469680786, 0.21126264333724976]"
1159,liana s do you know how much doe it cost,"['video', 'usability', 'not usability']","[0.4228067398071289, 0.3344231843948364, 0.2427700310945511]"
1160,you can buy it from your nespresso shop,"['usability', 'video', 'not usability']","[0.747528076171875, 0.2097834348678589, 0.0426885150372982]"
1161,easy simple never been more turned on,"['usability', 'video', 'not usability']","[0.7081291079521179, 0.2697696089744568, 0.022101299837231636]"
1162,lmao,"['video', 'usability', 'not usability']","[0.5238012671470642, 0.271890789270401, 0.20430803298950195]"
1163,that is funny because this instruction video ha a nice warm flow going on and on,"['video', 'usability', 'not usability']","[0.9070144891738892, 0.0746481865644455, 0.018337305635213852]"
1164,i really appreciate the very clear instructional coffee machine video do not get me wrong but with all this porn music i do not think i have ever been more turned on by an instructional coffee machine video,"['video', 'usability', 'not usability']","[0.8605166673660278, 0.12244783341884613, 0.017035486176609993]"
1165,they did not give u any solution and i watched the video and went to buy it but they do not sell it they said u have to bring your machine and pay for the service,"['video', 'not usability', 'usability']","[0.6547609567642212, 0.29550451040267944, 0.04973461106419563]"
1166,with the high cost of their coffee capsule you could eventually afford a high end fully automatic coffee barista machine like a jura or something and use any coffee you want i do not know much about them or which is the better brand but it take me two capsule using my latissimo pro for a descent cup of espresso or cappuccino am i the only one that spends a fortune for their coffee they make it sound cheaper but they price it per capsule multiply that by ten and you have spent dollar7 20 on their cheapest sleeve the only selling point for this corporation is the recycling this make everyone who care about our environment feel guilty if they do not buy one and there are a lot of people in that category including me i feel cheated and especially mislead by by their famous and well respected spokesperson george clooney he could care le what it cost the consumer to use these machine he is obviously in that filthy rich 10percent that hold all the wealth but you can not buy a clean planet earth can you george,"['usability', 'not usability', 'video']","[0.662959635257721, 0.24583709239959717, 0.09120326489210129]"
1167,you must be broke if you talk like this if you can not afford it then you should try something cheaper nespresso never said it is cheap it is luxury,"['not usability', 'usability', 'video']","[0.7566784620285034, 0.18021398782730103, 0.06310763210058212]"
1168,nothing happened even after i pressed the orange light,"['not usability', 'usability', 'video']","[0.6281974911689758, 0.23646047711372375, 0.13534203171730042]"
1169,albtoul almufleh you are not supposed to press the orange light you are supposed to press the cup that is lit,"['usability', 'not usability', 'video']","[0.5359707474708557, 0.25077366828918457, 0.2132555991411209]"
1170,nothing come through for me after i press the cappucino button,"['not usability', 'usability', 'video']","[0.7866201996803284, 0.10813421756029129, 0.10524557530879974]"
1171,hey elise send u a pm via facebook about the issue you are having with your machine and we will be sure to provide some troubleshooting assistance cheer,"['usability', 'video', 'not usability']","[0.4931962192058563, 0.2599344551563263, 0.2468692809343338]"
1172,so stupid they do not print these on all the paper they give you in the box instead it talk about how it poison,"['not usability', 'usability', 'video']","[0.8490725755691528, 0.1133415699005127, 0.03758587688207626]"
1173,each machine is different but the descaling solution is the same and the manual of the machine doe contain instruction on descaling lol,"['usability', 'video', 'not usability']","[0.7007060050964355, 0.17183507978916168, 0.12745890021324158]"
1174,great video and easy to follow,"['video', 'usability', 'not usability']","[0.8081578016281128, 0.1900322139263153, 0.0018100057495757937]"
1175,my descaling process had a very small drip is that normal it came out in small droplet,"['usability', 'video', 'not usability']","[0.571357786655426, 0.31931573152542114, 0.10932637006044388]"
1176,mine too it just dripping small drop at a time,"['usability', 'video', 'not usability']","[0.6628391146659851, 0.24669307470321655, 0.09046781063079834]"
1177,hi hugo it should be close to a normal flow it will stop and start again repeatedly during the process if the issue persists would you call u at 1 800 562 1465 we will be happy to help,"['usability', 'video', 'not usability']","[0.741211473941803, 0.1696462482213974, 0.08914221078157425]"
1178,estou tentando este tutorial poi o suporte telefonico nao resolveu tambem nao foi oferecido o envio do produto para colocar na agua disseram que nao precisa so fazer o processo pra apagar a luz achei pouco profissional da parte do suporte tenho a maquinas a mais de 5 ano e so uso capsular originais acho que o suporte poderia ter sido um pouco melhor,"['usability', 'video', 'not usability']","[0.5987544059753418, 0.3332626223564148, 0.06798295676708221]"
1179,obrigado por sua mensagem roberto esclare o que o procedimento em quest o bastante comum no pa s europeus devido a quantidade de c lcio presente na gua j no brasil recomendamos a descalcifica o ap s o consumo de 3000 c psulas ou se houver redu o no fluxo e na temperatura do caf caso tenha observado alguma altera o em sua m quina pode ligar no telefone 0800 7777 737 dispon vel todos o dia 24h para enviarmos seu primeiro kit de descalcifica o gratuito,"['usability', 'video', 'not usability']","[0.7437608242034912, 0.1706540435552597, 0.08558514714241028]"
1180,i do not know but am not liking the flavor of the coffee lately honestly i used different capsule when am out of nexpress sometimes strange i do not see the orange linger blinking yet though that water tank is having a whitecast what is going on,"['not usability', 'video', 'usability']","[0.3817634880542755, 0.34304165840148926, 0.2751948833465576]"
1181,hi adam we are sorry if you are experiencing issue with your machine could you please send u a direct message through facebook or twitter confirming your member number and address including postcode so we can look into this for you alternatively you can call our technical team on freephone 0800 442 442 and they will be happy to help they are available on this number 24 7 many thanks,"['not usability', 'usability', 'video']","[0.43265220522880554, 0.4229738414287567, 0.14437396824359894]"
