,sequence,labels,scores
603,i only use filtered water so it is not a descaling issue everything is smooth a silk however i found that when i replaced the flow meter it did not want to kick in i had to bypass the filter and pull out the flow meter to allow the tube to straighten out i also unplugged the circuit and plugged them back in a couple time i soaked all the tubing i also removed the top which may have freed up a kink somewhere eventually it started working i do not know exactly what the solution wa but apparently enough part and messing with the tubing worked,"['usability', 'video', 'not usability']","[0.8247271776199341, 0.0966922864317894, 0.0785805732011795]"
604,hi nikki sorry for the delayed response just back from visiting manufacturer in italy one common cause is scale formation in the boiler i can not be certain that is the problem in your case but it is a possibility especially if you have hard water and did not treat filter the water to remove excess mineral or neglected to descale the machine a recommended by delonghi,"['usability', 'not usability', 'video']","[0.4359094798564911, 0.38634544610977173, 0.1777450442314148]"
605,can someone tell me if it is possible to do latte art with this machine thank you,"['usability', 'not usability', 'video']","[0.7435528635978699, 0.14747580885887146, 0.10897133499383926]"
606,hi ola lola this machine us an auto frothing wand the froth quality produced by that type of wand is generally not fine enough for pouring latte art you need a machine with a manual wand some skill required to get that froth quality if you prefer super automatic bean to cupm achines with built in grinder the gaggia babila and gaggia accademia have manual frothing wand in addition to carafe based automatic frothing gaggia accademia gaggia babila another option are 2 newer machine from breville the barista touch and oracle touch are semi automatic machine with built in grinder you grind into a portafilter so they are not bean to cup these machine have incredible automatic frothing with adjustable froth density and temperature at fine setting they produce a milk froth which is capable of latte art you can see the breville oracle touch in action and pouring latte art here,"['video', 'usability', 'not usability']","[0.8285232782363892, 0.11679607629776001, 0.05468063801527023]"
607,hi guy i wa wondering is there a way to regulate the water temperature for the espresso brew,"['usability', 'video', 'not usability']","[0.5547068119049072, 0.23717132210731506, 0.20812182128429413]"
608,hi sda thanks for the question i do not have a machine in front of me but manual state there are 4 temperature setting,"['usability', 'not usability', 'video']","[0.5150632858276367, 0.2986840307712555, 0.1862526834011078]"
609,can anyone estimate the temperature of the coffee a brewed love the 3300 we have had it for a couple of year,"['usability', 'video', 'not usability']","[0.7423044443130493, 0.14000865817070007, 0.11768694967031479]"
610,hi can you tell me why my esam 3200s is doing this please,"['not usability', 'usability', 'video']","[0.43242233991622925, 0.29566627740859985, 0.2719113826751709]"
611,hi i purchased this machine recently and really love it is there a way to add a water filter to this i do not think the water tank is designed for one but how about if it just floated in the tank,"['usability', 'not usability', 'video']","[0.8434433937072754, 0.0857885330915451, 0.07076803594827652]"
612,no problem it is what we do,"['usability', 'not usability', 'video']","[0.5243566036224365, 0.24947749078273773, 0.22616593539714813]"
613,you are awesome thank you for replying back to me,"['usability', 'video', 'not usability']","[0.5475729703903198, 0.3254416584968567, 0.1269853264093399]"
614,hi guy i do not have one in front of me to check if it can accept a typical plug in tank filter a quick check of the machine manual make no mention of a water filter in that case a free floating filter is a good option here is a free floating pad filter we recommend,"['usability', 'not usability', 'video']","[0.5292620062828064, 0.35661154985427856, 0.11412646621465683]"
615,thanks for the helpful video did you guy ever come across the issue of not being able to create steam my steamer never switch from spouting hot water to the dual thermal steam hoping it is not broken a it is brand new,"['video', 'not usability', 'usability']","[0.6744565963745117, 0.16484472155570984, 0.16069860756397247]"
616,i just received mine from amazon and i am having the same problem luckily i have a milk steamer that i can use,"['usability', 'not usability', 'video']","[0.6550729274749756, 0.20731669664382935, 0.13761036098003387]"
617,hi sue happy to hear delonghi wa able to help you out doa happens on rare occasion but good they are backing up the product i have unboxed and used at least 50 delonghi machine and never had a problem sometimes machine get shocked in shipping causing an issue,"['usability', 'not usability', 'video']","[0.5674594640731812, 0.25265294313430786, 0.1798875629901886]"
618,just worked with delonghi tech to troubleshoot and they recommended returning and replacing asap already in work hopefully next one is not a dud love the coffee espresso,"['not usability', 'usability', 'video']","[0.7964078187942505, 0.1271936446428299, 0.07639854401350021]"
619,i just got it off amazon a xmas gift that i hope to have all set up and working by then did not expect to have to trouble shoot this much i have tried what you suggested with no luck the machine sound labored but measured and only drip of water come out hot water feature is fine just no steam when expected,"['not usability', 'usability', 'video']","[0.49547094106674194, 0.4554522931575775, 0.04907676577568054]"
620,hi sue you are welcome so your machine continuously pump water when you turn the steam on be sure you have not pressed the hot water button before turning the steam dial the light above the hot water button should not be illuminated when you want to steam milk also turn the steam dial and purge the wand of water then turn the dial back to off then back on to start steaming if the hot water light is off and the machine never produce steam then there may be an issue where did you purchase the machine,"['usability', 'not usability', 'video']","[0.5885998010635376, 0.32518526911735535, 0.08621494472026825]"
621,any idea how to clear the general alarm after the brew unit wasnt pushed in correctly it hit the ceiling i got into engineer mode everything work i can move the unti electronically etc but the general alarm remains last time they just replaced the system board for gbp170,"['not usability', 'usability', 'video']","[0.541713297367096, 0.39901575446128845, 0.059270936995744705]"
622,pete thompson hi pete sorry i can not be of more help i would contact delonghi support if you have not already delonghi is one of the few brand we do not service,"['not usability', 'usability', 'video']","[0.44521230459213257, 0.31426554918289185, 0.2405221164226532]"
623,hi yep i have got into engineer mode but pressing down two button on power up it is almost like it need a reset the brew unit move up and down in engineer mode on demand it just miranda of general alarm,"['not usability', 'usability', 'video']","[0.4920533001422882, 0.3696211278438568, 0.13832563161849976]"
