,sequence,labels,scores
535,i just bought the delonghi dinamica and there are a couple of improvement since this review 1 there are now baffle in the drip tray 2 there is now a float that rise to let you know when to empty the drip tray the price difference mentioned in the review is currently dollar150 with the delonghi being the more expensive machine also water temperature can be adjusted there is a video on how to do it here on youtube the temperature is set based on water hardness and they provide a test strip with the machine it is a very nice machine and i am satisfied with the purchase the deciding factor for me wa the puck the machine make the delonghi make a perfect puck while the phillips review i saw showed that the puck wa like mud i have owned machine in the past where you put dairy in a second reservoir and the machine will take care of making the cream perfect too but i have found that moving the dairy in and out of the fridge and cleaning it is more effort than using the built in frother,"['usability', 'video', 'not usability']","[0.48533961176872253, 0.38842761516571045, 0.1262328177690506]"
536,nice looking shot a she block view of the shot from the camera gail,"['video', 'usability', 'not usability']","[0.5455743670463562, 0.4421965181827545, 0.012229129672050476]"
537,i miss gail,"['usability', 'not usability', 'video']","[0.35297468304634094, 0.32963794469833374, 0.31738734245300293]"
538,i have a breville infuser that i have had for 3 1 2 year i really like the quality of the shot if i get the tamping pressure right i get frustrated with the difference between how the bean grind and brew from one batch to another i have to adjust grind and tamp pressure every time i get a new batch how do the super automatic deal with that look like the philip is the one i would want since i mostly do americanos and straight shot with the occasional latte or cappuccino do you have in shop demo i would love to try the 3200 out before buying it would be nice to get question asked about my preference and method of obtaining good result a well great comparison i love all your vids,"['video', 'usability', 'not usability']","[0.8388204574584961, 0.14779146015644073, 0.013388041406869888]"
539,a philip appliance that is cheaper omg,"['usability', 'video', 'not usability']","[0.7317825555801392, 0.1832507699728012, 0.08496671915054321]"
540,would like to say i love my breville infuser and smart grinder combo best ever because of you and all the review this is the best and love love love this machine it more operator style semi auto but love that machine,"['usability', 'video', 'not usability']","[0.8591658473014832, 0.12042606621980667, 0.02040807716548443]"
541,i th8nk to buy one of thesw delonghi magnifica or philip 2200 can i use this video for these 2 model too what would be better,"['video', 'usability', 'not usability']","[0.9002485275268555, 0.09000067412853241, 0.009750794619321823]"
542,msjsling buyed 3 day ago the philip 2200 very happy with it coffe i have lavazza rossa very good italian quality perfect for ristretto or espresso,"['usability', 'video', 'not usability']","[0.778354287147522, 0.13715285062789917, 0.08449287712574005]"
543,me too looking either delonghi magnidica s smart or philip 2200,"['usability', 'video', 'not usability']","[0.6625345349311829, 0.22971969842910767, 0.10774578154087067]"
544,i snt a cupaccino with water and little milk and froth this is what we call a latte,"['usability', 'not usability', 'video']","[0.5701742172241211, 0.31199023127555847, 0.11783558875322342]"
545,why do people keep saying uhhhhhhhh i just do not get it ahhhhhhh uhhhhhh,"['not usability', 'video', 'usability']","[0.5424022674560547, 0.24861213564872742, 0.2089855968952179]"
546,im torn between both of these philip seems le maintenance more reliability delonghi is more sexy and quieter but is arguably le reliable which one should i go for i assume they both make equally good espresso thought,"['usability', 'not usability', 'video']","[0.6873393654823303, 0.1807955801486969, 0.13186506927013397]"
547,always go for reliability,"['usability', 'not usability', 'video']","[0.38376015424728394, 0.32696080207824707, 0.289279043674469]"
548,were is the comparison,"['usability', 'video', 'not usability']","[0.3777923583984375, 0.3708631694316864, 0.2513445019721985]"
549,yeah exactly,"['video', 'usability', 'not usability']","[0.47550061345100403, 0.42760077118873596, 0.09689860790967941]"
550,think i am gon na go for the convenience of a phillis lattego,"['usability', 'video', 'not usability']","[0.8254860639572144, 0.13378265500068665, 0.04073122516274452]"
551,which one would you recomand over the other,"['usability', 'video', 'not usability']","[0.5646042227745056, 0.23443211615085602, 0.20096369087696075]"
552,trey stanley thx mate,"['video', 'usability', 'not usability']","[0.610615611076355, 0.3106089234352112, 0.07877548784017563]"
553,i have the philip 4300 which is pretty much the same with an added milk foaming automation cup branded lattego i would choose by which type of drink you make most often i feel like the delonghi ha a slight edge for espresso especially if you want larger volume it seems to pack the ground more tightly but for almost all others and especially milk drink the temperature control is where delonghi need some improvement if you want real push button and go functionality i choose a philip lattego mainly because of price difference for anything comparable but it is still an expensive upgrade of every review i have seen it make the best foam of every truly automatic foamer out there at dollar10 a day saving for 2 of u it take mere month to pay off the machine,"['usability', 'video', 'not usability']","[0.7964380383491516, 0.13085463643074036, 0.07270732522010803]"
554,nicely done,"['video', 'usability', 'not usability']","[0.7477360367774963, 0.23430000245571136, 0.017963921651244164]"
555,gail welcome back we miss you and a always great review hope to see you more,"['video', 'usability', 'not usability']","[0.4616259038448334, 0.3995293080806732, 0.1388447880744934]"
556,what is with ounce should be gram for bean and millilitre for liquid,"['not usability', 'usability', 'video']","[0.7731421589851379, 0.17115581035614014, 0.055702093988657]"
557,benjamin walker nice reply very amusing i think you would be good to meet at a party i am gon na try to remember the line fortunately not being smart that is a classic,"['not usability', 'usability', 'video']","[0.4794694781303406, 0.3178364336490631, 0.20269407331943512]"
558,you must be a lot of fun at party,"['video', 'usability', 'not usability']","[0.5952916145324707, 0.2208559513092041, 0.183852419257164]"
559,this is america we do not use communist measurement,"['usability', 'not usability', 'video']","[0.4517291188240051, 0.3559422791004181, 0.19232861697673798]"
560,they are american they have to make thing harder,"['not usability', 'video', 'usability']","[0.681739866733551, 0.20325469970703125, 0.11500542610883713]"
561,wow i love this woman,"['video', 'usability', 'not usability']","[0.4836113750934601, 0.43992283940315247, 0.07646572589874268]"
562,thank you for your really detailed review nicely done well which one is louder,"['video', 'usability', 'not usability']","[0.6044765710830688, 0.2361784726381302, 0.15934494137763977]"
563,thats a question i also have by the video i would say philip,"['video', 'usability', 'not usability']","[0.9686007499694824, 0.02134573645889759, 0.010053513571619987]"
564,i am actually looking at these two model well i am looking at the delonghi dinamica 35025 i think the one in the video is 35020 the main difference i see is the adjustable frother amp the newer model allows you to adjust coffee temperature too and ha 13 grind setting wondering between the 2 which would be the better one faster more setting better coffee customer service replaceable part,"['video', 'usability', 'not usability']","[0.7912231087684631, 0.18924735486507416, 0.019529562443494797]"
565,ram patra after 3 broken delonghis i ended up with the phillips 3200 absolutely love it,"['usability', 'video', 'not usability']","[0.7238561511039734, 0.22029100358486176, 0.055852822959423065]"
566,tymty may i ask why you chose delonghi and not philip or any other brand,"['usability', 'not usability', 'video']","[0.41662663221359253, 0.3971179723739624, 0.18625538051128387]"
