,sequence,labels,scores
751,adam savage lol abysmal that doe not apply to my comment stop trying to sound like you are very well spoken and or literate did you buy the dollar3 000 000 00 usd car,"['not usability', 'usability', 'video']","[0.8062944412231445, 0.12126107513904572, 0.07244452089071274]"
752,mg mg your english is abysmal so i do not think you should be commenting on anyone is reading and comprehension perhaps that is why nobody here is understanding your point what other factor would you like these two machine gauged on besides their build quality the ease of use the espresso quality and the steaming power,"['usability', 'not usability', 'video']","[0.7249304056167603, 0.19673074781894684, 0.07833892107009888]"
753,adam savage i do not think you understood my original point in a nut shell this person is telling you the mass that one brand is better then the other based on a simple this one ha this and this one doe not have it like my choice i do not think you understand about the purpose of a critic in any one point the only reason i mentioned so many flaw it wa because the originator did not understood my point either my advise please learn reading and comprehension before you post and or answer but in on a conversation how can you say this guy ha helped million if the million do not ask for a better explanation a to why it really is better but then again i recommend for you to buy a 3 000 000 00 usd dollar car because i am telling you it is my personal choice,"['usability', 'not usability', 'video']","[0.5620486736297607, 0.32804983854293823, 0.10990150272846222]"
754,if only i saw this before i got my la specialista,"['usability', 'video', 'not usability']","[0.49036237597465515, 0.33952948451042175, 0.1701081395149231]"
755,i am debating on going with a breville barista express or de longhi specialist marstro i wa leaning towards the breville however i am concern with the the espresso shot not being hot enough i personally only know one person who owns a breville barista pro and they have said the same thing what is your opinion,"['usability', 'not usability', 'video']","[0.4634116590023041, 0.2758585512638092, 0.26072973012924194]"
756,lifestyle lab thank you,"['video', 'usability', 'not usability']","[0.47404536604881287, 0.4224340319633484, 0.10352060198783875]"
757,any issue with heat on the barista pro come down to people not heating the portafilter properly before pulling their shot the barista pro is a far more capable and well built machine for le money,"['not usability', 'usability', 'video']","[0.4044254422187805, 0.3751364052295685, 0.2204381376504898]"
758,delonghi need to include a non pressurized basket a well and though they seem to be available 3rd party for 10 buck would like to see a gut comparison of the 2 grinder a well a the internals of both i owned a breville but returned it mainly due to grinder quality did not need all the bell or whistle either since i acquired genuine barista skill on traditional machine home prosumer commercial,"['usability', 'video', 'not usability']","[0.5779184103012085, 0.2680971920490265, 0.1539844572544098]"
759,can the grinder on the la specialista be modified i have a strong feeling that it can be done however it is good to see if it ha been done,"['usability', 'not usability', 'video']","[0.8016749620437622, 0.11532056331634521, 0.08300449699163437]"
760,the translation of this video to other language is super necessary please allow it on the video thank you and sorry for my limited english,"['video', 'usability', 'not usability']","[0.7301201820373535, 0.17048779129981995, 0.09939206391572952]"
761,hey thanks for the review it really made me do my homework i love the self tamping aspect of thing so i did some research and the la specialist came out with a new model a few month back la specialist prestigio it is a little more dollardollar but doe come with the single wall basket and better grinder can i get your thought on it because truly i like the quietness ease and simplicity of the la specialista the self ramping with no mess and quick start for morning espresso is a dream to me with that said i do want a quality shot what is your thought on the new model is it the upgrade this machine needed,"['usability', 'video', 'not usability']","[0.605036735534668, 0.3221912980079651, 0.07277198880910873]"
762,jkb i picked up the la specialista prestigio newer model single wall basket loving it so far the tamping station is awesome once you get everything dialed in it a wonderful experience you turn on the machine insert the portafilter to get your grind going then tamp it in with the self tamp by the time you tamp the machine is heated and ready to brew build quality is awesome too not sure about the previous model but on the prestigio everything is solid just go to any store that sell both and you will see id definitely recommend it for a no mess easy morning espresso my wife love morning coffee instead of espresso and there is a setting for coffee which brew through the portafilter the entire time without adding water separately like an americano so this machine is definitely an awesome one for u highly recommend it best of luck with your purchase,"['usability', 'video', 'not usability']","[0.8066056370735168, 0.16120144724845886, 0.032192885875701904]"
763,lifestyle lab delonghi just released a new la specialista model called arty in new zealand and australia and the price is very attractive hope can your review on that model soon,"['usability', 'video', 'not usability']","[0.4910608232021332, 0.3544909954071045, 0.1544482260942459]"
764,the change made to the prestigio will still not address the critical complaint found in this comparison those being the low adjustment grinder and build quality that being said i am considering doing some more video in delonghi,"['video', 'not usability', 'usability']","[0.49555832147598267, 0.4021760821342468, 0.10226564854383469]"
765,i thought this wa a comparison with the prestigio this and other review had me dismiss the delonghi but they may also have reviewed an old model back to the drawing board,"['usability', 'not usability', 'video']","[0.5022677183151245, 0.3320966362953186, 0.1656355857849121]"
766,ditto,"['usability', 'video', 'not usability']","[0.4975211024284363, 0.30393606424331665, 0.1985427886247635]"
767,my daughter ha the breville and i just bought the delonghi before i saw this video my daughter must make really crap coffee with her breville please do not tell her i said that because the coffee that i get out of the delonghi is so much better a for the build quality i am in australia and maybe the breville is crappy here but i see no difference in build quality oh and did anyone mention the 15 bar pump on the breville versus the 19 bar pump on the delonghi not that i saw anyway,"['video', 'usability', 'not usability']","[0.7342592477798462, 0.17747314274311066, 0.08826757222414017]"
768,true espresso is brewed at 9 bar so the increased brew pressure on both of these machine is actually a negative more difficult to get even flow the higher you go in pressure,"['usability', 'not usability', 'video']","[0.5756533145904541, 0.3001905381679535, 0.124156154692173]"
769,honestly id take the delonghi any day of the week understandably the brevlle pull a slightly better cup of espresso but the speed and convenience of the delonghi is just brilliant it is not a huge deal breaker pulling an espresso shot on the brevlle take like 90 second total where a the specialista take like 50 60 second mostly thanks to the all in 1 contained grinder into portafilter amp built in tamping 30seconds doe not sound like much but pulling 4 espresso shot per day is 2 minute extra through the year that is work out to 12 hour of me needlessly standing at the machine tamping and waiting on espresso not including the extra time though if i have got family or friend over and i am pulling 4 12 shot for that particular night or the extra time cleaning spilt grind when self tamping the brevlle is a superb machine just not for me ended up pickup up the laspecialista for 33percent off,"['usability', 'not usability', 'video']","[0.7730882167816162, 0.14421434700489044, 0.08269742876291275]"
770,dodged a bullet here bought the delonghi today because it wa on special machine did not work out of the box took it back to store and exchanged for the breville,"['not usability', 'usability', 'video']","[0.7279095649719238, 0.2099166065454483, 0.06217389553785324]"
